Date,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL
2015-03-18,28.653335571289062,28.807230420754014,28.184961940040978,28.325473518928288,261083600
2015-03-19,28.436992645263672,28.827304309022193,28.41468946194509,28.715786690805473,183238000
2015-03-20,28.080137252807617,28.63772365508533,27.91509165050743,28.604269730150317,274780400
2015-03-23,28.372304916381836,28.515047294811897,28.218410098352425,28.352232567051065,150838800
2015-03-24,28.256330490112305,28.557425973040104,28.227334824603673,28.376769704257562,131369200
2015-03-25,27.518083572387695,28.28532523861502,27.518083572387695,28.22287565213114,206620800
2015-03-26,27.70989227294922,27.85263466225091,27.3441146876607,27.379801135797873,190291600
2015-03-27,27.489086151123047,27.81248648401631,27.413255006106073,27.783492522972775,158184800
2015-03-30,28.184967041015625,28.191657826703494,27.65637285056137,27.667525294457178,188398800
2015-03-31,27.752277374267578,28.21172946376524,27.736664974186315,28.122515019747755,168362400
2015-04-01,27.712125778198242,27.906167030034535,27.455634937713125,27.839255784125836,162485600
2015-04-02,27.950777053833008,28.00430503659676,27.69874783759743,27.88609662808252,128880400
2015-04-06,28.403533935546875,28.43922038628098,27.729968343365062,27.76119313694559,148776000
2015-04-07,28.104665756225586,28.575268458173554,28.09797497255016,28.468212516119703,140049200
2015-04-08,28.01322364807129,28.19165250699081,27.872712070268168,28.068982453780674,149316800
2015-04-09,28.22732925415039,28.23179091025135,27.803563812213568,28.068974495030893,129936000
2015-04-10,28.347776412963867,28.372310423545866,27.937392420726322,28.09128556700355,160752000
2015-04-13,28.292016983032227,28.67563953079171,28.23848900731811,28.631029764719884,145460400
2015-04-14,28.16934585571289,28.3901502226733,28.08236226564899,28.325469811821563,102098400
2015-04-15,28.27640151977539,28.354463497065556,28.104665169737025,28.19387958733585,115881600
2015-04-16,28.140350341796875,28.347773142664174,28.126968774522698,28.16488434954854,113476000
2015-04-17,27.823644638061523,28.133663468239483,27.758964217874386,28.002073500758712,207828000
2015-04-20,28.459293365478516,28.575270929671763,27.91731771978738,28.006532146964158,188217200
2015-04-21,28.30539894104004,28.59311286068083,28.251869266183697,28.57081138192607,129740400
2015-04-22,28.686786651611328,28.742545452226807,28.173806706923077,28.3232398841829,150618000
2015-04-23,28.920976638793945,29.08825305419757,28.579733023630347,28.615419475695823,183083600
2015-04-24,29.05702781677246,29.135091504070484,28.82284015812573,29.10386670980074,178103600
2015-04-27,29.585622787475586,29.69268215143176,29.25106993241971,29.509791623775687,387816800
2015-04-28,29.119470596313477,30.007149600056675,28.89866796105314,29.989309781714585,475696000
2015-04-29,28.69124412536621,29.349197196049392,28.615412984364703,29.03025853658896,253544400
2015-04-30,27.912860870361328,28.69125338831198,27.785730850514806,28.69125338831198,332781600
2015-05-01,28.76038932800293,29.023572642555443,27.94631218188357,28.12473932691889,234050400
2015-05-04,28.70463752746582,29.121715781450508,28.606501467704717,28.883066417645278,203953200
2015-05-05,28.057828903198242,28.648870823217013,28.053367246279116,28.581959582418435,197085600
2015-05-06,27.881635665893555,28.269716504770646,27.513627181719702,28.2273392648987,288564000
2015-05-07,28.05408477783203,28.237737504672765,27.776364686526524,27.94433980407834,175763600
2015-05-08,28.582653045654297,28.582653045654297,28.244462587816933,28.372123637516495,222201600
2015-05-11,28.29149055480957,28.569208952019615,28.136952891723745,28.531135000130202,168143200
2015-05-12,28.190704345703125,28.41690960439626,27.95553850040013,28.13023234720522,192640000
2015-05-13,28.22205924987793,28.4863401637973,28.19070403201726,28.253414467738597,138776800
2015-05-14,28.880523681640625,28.880523681640625,28.479624536905582,28.535616247578584,180814000
2015-05-15,28.840208053588867,29.001464435626257,28.714787182551436,28.907398782348185,152832000
2015-05-18,29.158248901367188,29.276951075377166,28.748389097394412,28.752869391922168,203531600
2015-05-19,29.131366729736328,29.312779312198696,29.035059217371547,29.270225068418622,178532800
2015-05-20,29.129135131835938,29.335184274441655,28.96787868675951,29.11569766432353,145819600
2015-05-21,29.426998138427734,29.48075140148702,29.07761047219789,29.131363735257175,158921600
2015-05-22,29.68456268310547,29.780870198833405,29.429240628971474,29.474036729754335,182384000
2015-05-26,29.030582427978516,29.767435289034083,28.91859900134078,29.69800611131276,282790400
2015-05-27,29.57258415222168,29.621857137253844,29.126892265971527,29.191841154897613,183332800
2015-05-28,29.514339447021484,29.552413386239127,29.362043690150912,29.53225719797006,122933200
2015-05-29,29.178403854370117,29.440444684906147,29.09329534929468,29.39117169959545,203538000
2015-06-01,29.23662757873535,29.427000745322438,29.126886022611334,29.178397435025925,128451200
2015-06-02,29.106727600097656,29.263503680744094,28.96338898101202,29.08432955252149,134670400
2015-06-03,29.142559051513672,29.326213468709096,29.09328608189842,29.26350303782826,123934000
2015-06-04,28.972352981567383,29.245592822610842,28.87156857863304,29.021625963884272,153800400
2015-06-05,28.813335418701172,29.04626286887471,28.74838653242886,29.00370861831629,142507200
2015-06-08,28.62295913696289,28.938753160748476,28.405711056837685,28.869320578651514,210699200
2015-06-09,28.537851333618164,28.685670252622913,28.134712089364776,28.376594952424327,224301600
2015-06-10,28.86484718322754,28.967870014957672,28.63415990468766,28.649837515002858,156349200
2015-06-11,28.799901962280273,29.156008502102466,28.775265467341807,28.932041609012245,141563600
2015-06-12,28.481857299804688,28.741659605750762,28.46841983871474,28.710304390720175,147544800
2015-06-15,28.42586898803711,28.497538303610035,28.15486933512914,28.242216260085787,175955600
2015-06-16,28.578168869018555,28.634160579854694,28.302690608594347,28.45050783666142,125976400
2015-06-17,28.510976791381836,28.64087624799022,28.385554210588214,28.605042445428634,131672400
2015-06-18,28.6408748626709,28.737180658698122,28.49305765756582,28.495297804096076,141628800
2015-06-19,28.354196548461914,28.627436317957258,28.30940387193822,28.602799833249904,218867600
2015-06-22,28.580402374267578,28.68118674685938,28.46170024827647,28.553525744168624,136157200
2015-06-23,28.450502395629883,28.580403550022247,28.416907033806883,28.55128848109889,121075600
2015-06-24,28.692392349243164,29.07089686012433,28.47066565345941,28.490821849107295,221123600
2015-06-25,28.55577278137207,28.936515734964463,28.55577278137207,28.860367827738553,127752400
2015-06-26,28.38779640197754,28.665514799575778,28.334044839897864,28.593845480559093,176267200
2015-06-29,27.890596389770508,28.325092700850746,27.8793990705692,28.098885664710526,196645600
2015-06-30,28.09215545654297,28.24669309348961,27.964494450418236,28.12351067146967,177482800
2015-07-01,28.354196548461914,28.43034614902949,28.21757666371424,28.421387271978535,120955200
2015-07-02,28.3183650970459,28.37435680170869,28.168306029913897,28.316124950414647,108844000
2015-07-06,28.21982192993164,28.271335055137612,27.962259721364557,27.982417625569116,112241600
2015-07-07,28.150388717651367,28.25341324455203,27.720371146535417,28.195181395875604,187787200
2015-07-08,27.451614379882812,27.915225651240178,27.44489564835654,27.87939184685628,243046400
2015-07-09,26.891698837280273,27.785326064619287,26.701327362004943,27.73829323252054,314380000
2015-07-10,27.610633850097656,27.73829489020388,27.14702252458227,27.310519081989927,245418000
2015-07-13,28.1436767578125,28.166073102312904,27.84356027356612,28.002576540870006,165762000
2015-07-14,28.13247299194336,28.302688257188418,28.004811970192385,28.228778794929624,127072400
2015-07-15,28.403472900390625,28.477382363314426,28.125754513662404,28.157109732709237,134596800
2015-07-16,28.781978607177734,28.79541948882042,28.5221779502239,28.609524884855325,144889600
2015-07-17,29.030582427978516,29.030582427978516,28.737186396981723,28.909641830893467,184658800
2015-07-20,29.579301834106445,29.78087062063352,29.272464943218825,29.33293694616204,235600800
2015-07-21,29.283662796020508,29.76967040326622,29.18735870024738,29.753994502368016,307025600
2015-07-22,28.045124053955078,28.107834486983236,27.32171051013763,27.32171051013763,461802400
2015-07-23,28.031692504882812,28.463946896391388,28.00929445230741,28.264616531337147,203998000
2015-07-24,27.88387107849121,28.161589476651486,27.749491318654393,28.067523815638847,168649200
2015-07-27,27.496414184570312,27.684547259692128,27.350837073843998,27.568083520632968,177822000
2015-07-28,27.633028030395508,27.751731890613442,27.44713685232689,27.633028030395508,134472400
2015-07-29,27.545682907104492,27.65990648113944,27.38442649875668,27.581518423951334,148046800
2015-07-30,27.40682601928711,27.451618709013637,27.259007067472716,27.395626992489685,134513200
2015-07-31,27.167179107666016,27.467293861163242,27.07983217441047,27.458334982274028,171540000
2015-08-03,26.526628494262695,27.451610768540696,26.32057773841944,27.21196635948542,279904000
2015-08-04,25.675561904907227,26.36089998204292,25.36424809151999,26.298189531681697,496554400
2015-08-05,25.845766067504883,26.30265849162146,25.106675029636417,25.2970464458356,397250400
2015-08-06,25.902015686035156,26.210239723891853,25.674786517417267,26.091000281327553,211612000
2015-08-07,25.9897518157959,26.153988368970527,25.760272415029036,25.77827127058947,154681600
2015-08-10,26.93467903137207,26.99542304111473,26.2169903328047,26.2169903328047,219806400
2015-08-11,25.533050537109375,26.58821021293682,25.497054529831722,26.50496676412921,388331200
2015-08-12,25.92676544189453,25.967262021018723,24.664624061734038,25.31706818475009,404870000
2015-08-13,25.906511306762695,26.187737001112126,25.76927303060294,26.106743863822256,194143200
2015-08-14,26.08875846862793,26.167501360382197,25.650046845663937,25.719790304579675,171718000
2015-08-17,26.358726501464844,26.4689665089221,25.9852579016587,26.10674762509688,163538800
2015-08-18,26.210241317749023,26.421723642457444,26.100001298396396,26.19449274355579,138242800
2015-08-19,25.875017166137695,26.21473660844214,25.800773162270254,26.12024517613755,193146000
2015-08-20,25.344066619873047,25.72653297873886,25.114585431380863,25.66578896794144,274006400
2015-08-21,23.793949127197266,25.175329896555905,23.76920112347376,24.844608134492457,513102000
2015-08-24,23.199996948242188,24.47788665185219,20.698212397099912,21.343907249589204,648825200
2015-08-25,23.339488983154297,24.997596766572155,23.285494115092074,24.997596766572155,414406400
2015-08-26,24.678129196166992,24.7231246416744,23.634219068905878,24.093178105773355,387098400
2015-08-27,25.404809951782227,25.476803677990713,24.75236584250581,25.24957449879677,338464400
2015-08-28,25.488052368164062,25.492551224917044,25.09433631834652,25.236073478353163,212657600
2015-08-31,25.36881446838379,25.76702939918314,25.197828721449227,25.20457786522222,224917200
2015-09-01,24.234909057617188,25.170827405095967,24.153915909142547,24.78161195158818,307383600
2015-09-02,25.274320602416992,25.274320602416992,24.552133058895926,24.799613100120496,247555200
2015-09-03,24.83111000061035,25.373312366291003,24.75686598898215,25.3080677848419,212935600
2015-09-04,24.583629608154297,24.849106786987825,24.41264558660887,24.516136457480822,199985200
2015-09-08,25.267568588256836,25.32381373369697,24.819857711163742,25.141580011739933,219374400
2015-09-09,24.7816162109375,25.652290131988792,24.69612247481686,25.593796405287875,340043200
2015-09-10,25.326065063476562,25.485801077131274,24.72536729738088,24.808609017523573,251571200
2015-09-11,25.695035934448242,25.695035934448242,25.143834112112092,25.150583255954153,199662000
2015-09-14,25.942516326904297,26.297986140160052,25.84127572830921,26.228242692970817,233453600
2015-09-15,26.160741806030273,26.216986951542538,25.74227778610177,26.081998945606227,173364800
2015-09-16,26.189992904663086,26.21923976522092,25.971761444405875,26.153995184161953,148694000
2015-09-17,25.62978744506836,26.207987471147636,25.584792015332592,26.021254892925143,256450400
2015-09-18,25.524051666259766,25.71528657402858,25.16858357705424,25.24507616698898,297141200
2015-09-21,25.920021057128906,25.95601878583344,25.57130207175115,25.573550642445547,200888000
2015-09-22,25.512798309326172,25.688282888426293,25.314814298882453,25.508297736471206,201384800
2015-09-23,25.71978759765625,25.80978020010383,25.490308092057738,25.564550401345826,143026800
2015-09-24,25.872770309448242,25.985260615141495,25.281071919429436,25.479054239521858,200878000
2015-09-25,25.807525634765625,26.25298799897815,25.65228846418968,26.196742846330732,224607600
2015-09-28,25.29682159423828,25.776029699414288,25.29682159423828,25.614043377533406,208436000
2015-09-29,24.536375045776367,25.537539393076617,24.26639910743987,25.384552570295227,293461600
2015-09-30,24.815364837646484,25.09434034567892,24.462145307781423,24.786116256427917,265892000
2015-10-01,24.653371810913086,24.662371239885474,24.142664944639968,24.53863123709712,255716400
2015-10-02,24.833356857299805,24.975095727258328,24.196663093369313,24.300153958589345,232079200
2015-10-05,24.923351287841797,25.056090738102707,24.538634657097756,24.720868398906564,208258800
2015-10-06,25.042593002319336,25.139334740434297,24.69612263131381,24.889606107543727,192787200
2015-10-07,24.923351287841797,25.14608160743765,24.615128955791427,25.13933246388411,187062400
2015-10-08,24.6353816986084,24.790618899677025,24.34515644796392,24.790618899677025,247918400
2015-10-09,25.22482681274414,25.260822818069613,24.63312670517668,24.74786729780421,211064400
2015-10-12,25.107830047607422,25.366558033817498,25.071834050720135,25.36205917788113,121868800
2015-10-13,25.15058708190918,25.29907341842019,24.900858422968433,24.932355576666712,132197200
2015-10-14,24.795120239257812,25.08984437725159,24.64888245571954,25.038099782693745,177849600
2015-10-15,25.16632652282715,25.220321378642,24.85810252613907,24.957094525520898,150694000
2015-10-16,24.981847763061523,25.197828948069066,24.86710716849112,25.14833293800082,156930400
2015-10-19,25.137083053588867,25.141581910318937,24.772613865686104,24.927851028092682,119036800
2015-10-20,25.596044540405273,25.686037132254842,24.93235239388829,25.049341561766585,195871200
2015-10-21,25.593793869018555,26.003258497677987,25.580293865646503,25.64778873310942,167180800
2015-10-22,25.985261917114258,25.985261917114258,25.670288702098475,25.722035000555053,166616400
2015-10-23,26.79069709777832,26.82444453968488,26.172000289867484,26.2552420345753,237467600
2015-10-26,25.935762405395508,26.576956750149606,25.854769254851234,26.565708750414164,265335200
2015-10-27,25.771530151367188,26.21924109489392,25.64553983968958,25.96276333094668,279537600
2015-10-28,26.833431243896484,26.840182102680416,26.11124383591038,26.306977545472506,342205600
2015-10-29,27.11690902709961,27.15290674379558,26.608452435795478,26.70519415383389,204909200
2015-10-30,26.88517951965332,27.272146394905423,26.87392980397935,27.220400105857035,197461200
2015-11-02,27.26314926147461,27.303645838259225,26.90992978703437,27.177657251136313,128813200
2015-11-03,27.575876235961914,27.782858007254344,27.155161832526762,27.175410982145596,182076000
2015-11-04,27.447635650634766,27.85710031053478,27.36214363292937,27.70186313340554,179544400
2015-11-05,27.321104049682617,27.721025250712767,27.153906241720836,27.5312317001019,158210800
2015-11-06,27.352731704711914,27.522189404961782,27.253317692758078,27.36402957425372,132169200
2015-11-09,27.242023468017578,27.52219308724792,27.12453353860263,27.330141346032065,135485600
2015-11-10,26.383440017700195,26.677167460749807,26.223020228402216,26.412813796293136,236511600
2015-11-11,26.234315872192383,26.530301485518486,26.030966253802514,26.2930617005746,180872000
2015-11-12,26.14620018005371,26.39473785719451,26.130384193066934,26.268209961300276,130102400
2015-11-13,25.382509231567383,26.112307991563497,25.366693244759457,26.028708219114012,183249600
2015-11-16,25.79825210571289,25.81180817628735,25.079751060434386,25.16560904709539,152426800
2015-11-17,25.687530517578125,25.994813976388283,25.603930758229783,25.965440202767322,110467600
2015-11-18,26.500930786132812,26.54611882638717,26.096491447747365,26.155237279128617,186698800
2015-11-19,26.837589263916016,27.056754903032566,26.381183801900182,26.58001361401769,173183200
2015-11-20,26.955080032348633,27.09516400197103,26.853404348402012,26.932484286707137,137148400
2015-11-23,26.604862213134766,27.052231355323833,26.512224498168308,26.94829576942529,129930000
2015-11-24,26.860179901123047,26.966373690099353,26.46252032700792,26.50996828560757,171212800
2015-11-25,26.668128967285156,26.939262383948055,26.64327502766239,26.934742545573044,85553200
2015-11-27,26.61842155456543,26.753989127179526,26.570973593675813,26.726875267894048,52185600
2015-11-30,26.72913360595703,26.979931187118545,26.60486391301639,26.65908990456631,156721200
2015-12-01,26.512229919433594,26.844367396521143,26.4037779210867,26.83081132768114,139409600
2015-12-02,26.272722244262695,26.686199457184305,26.227534212563103,26.512221915133768,133546400
2015-12-03,26.028705596923828,26.387956866531066,25.80728180391958,26.333730877768634,166278000
2015-12-04,26.89407730102539,26.943785188924142,26.00837844479865,26.049048378187305,231108000
2015-12-07,26.7246150970459,27.081606483783677,26.618421303944242,26.882776689002103,128336800
2015-12-08,26.713321685791016,26.796919743026645,26.40377822777912,26.55290015819158,137238000
2015-12-09,26.123600006103516,26.59130319548043,26.001590253594813,26.580005325802393,185445600
2015-12-10,26.24787139892578,26.4218489614526,26.098749497715907,26.218499347245395,116850800
2015-12-11,25.57229995727539,26.07163516968972,25.49773814611241,26.02644713348899,187544800
2015-12-14,25.414134979248047,25.45932300633172,24.806346189240056,25.3463512148098,257274800
2015-12-15,24.964508056640625,25.48643894849853,24.932876090323525,25.292127313228985,213292400
2015-12-16,25.15656280517578,25.303426508670157,24.58266750493335,25.095558783872654,224954000
2015-12-17,24.623340606689453,25.36217560985274,24.623340606689453,25.31020781003621,179091200
2015-12-18,23.956804275512695,24.745347109680957,23.907096398068227,24.607523072875654,385813200
2015-12-21,24.250532150268555,24.25957010304492,23.852870847174742,24.239234278344792,190362400
2015-12-22,24.227935791015625,24.33864768516363,24.051698314612207,24.266345793746737,131157600
2015-12-23,24.539737701416016,24.59396368974773,24.221156356864377,24.23697234195334,130629600
2015-12-24,24.408689498901367,24.627855090655824,24.39061359521144,24.627855090655824,54281600
2015-12-28,24.135295867919922,24.331867425256085,23.990692098320757,24.309271685658228,106816800
2015-12-29,24.569114685058594,24.725016372100367,24.144341197526543,24.166935220216242,123724800
2015-12-30,24.24827003479004,24.560071620173023,24.216638064844506,24.532959488112894,100855200
2015-12-31,23.78282928466797,24.182748790103684,23.683413526199157,24.17823067554295,163649200
2016-01-04,23.803163528442383,23.807683366843445,23.046252634712044,23.184078401118814,270597600
2016-01-05,23.20667266845703,23.91613560940006,23.138890606039773,23.89354158859431,223164000
2016-01-06,22.752531051635742,23.129858359824922,22.564999081245947,22.720899069940415,273829600
2016-01-07,21.792264938354492,22.623737661641886,21.787746823710957,22.296120049866783,324377600
2016-01-08,21.907493591308594,22.393272728006615,21.862305556002614,22.26674485009943,283192000
2016-01-11,22.262222290039062,22.381972120388554,21.993348858551297,22.36163802413125,198957600
2016-01-12,22.585329055786133,22.750268693432997,22.332271524707494,22.71863671752484,196616800
2016-01-13,22.004650115966797,22.863236604493096,21.984316016578642,22.6666650246754,249758400
2016-01-14,22.48591423034668,22.702821679670617,21.63184739745751,22.133442641868854,252680400
2016-01-15,21.945907592773438,22.076955332379107,21.545988063620072,21.735779915065503,319335600
2016-01-19,21.83971405029297,22.28934143141066,21.577618588696247,22.235115438043948,212350800
2016-01-20,21.86908721923828,22.18540869032942,21.10765645886051,21.487241879407215,289337600
2016-01-21,21.75837516784668,22.115364840881966,21.451091652054625,21.93009110846146,208646000
2016-01-22,22.91520118713379,22.92423913865743,22.226074190632893,22.284818289817064,263202000
2016-01-25,22.467832565307617,22.940053870908468,22.415864777836095,22.937793952197648,207178000
2016-01-26,22.592103958129883,22.793193658731777,22.158292585403082,22.57854789142378,300308000
2016-01-27,21.107656478881836,21.832935426651044,21.089580572216434,21.699629493573713,533478800
2016-01-28,21.2590389251709,21.356194771502736,20.874935378545523,21.191256858961744,222715200
2016-01-29,21.99335479736328,21.99335479736328,21.31778374399101,21.417199504928192,257666000
2016-02-01,21.787744522094727,21.851008463300907,21.555022856737796,21.79678247424034,163774000
2016-02-02,21.347158432006836,21.69963000116032,21.301968664286274,21.55954430694665,149428800
2016-02-03,21.769670486450195,21.88038239306421,21.256779155806566,21.464646901559114,183857200
2016-02-04,21.944589614868164,22.11042423534878,21.624281283757696,21.776484545584424,185886800
2016-02-05,21.35849380493164,22.017286262241782,21.283529123337583,21.926418038273624,185672400
2016-02-08,21.583391189575195,21.74013708591854,21.135866654953993,21.15631109367253,216085600
2016-02-09,21.578845977783203,21.794658199280587,21.338046687667156,21.419827905662604,177324800
2016-02-10,21.4152889251709,21.887802362776892,21.376670488400418,21.7901193130138,169374400
2016-02-11,21.28580093383789,21.517515006435573,21.033642419452526,21.3062471087929,200298800
2016-02-12,21.3516788482666,21.467535876378317,21.12905352086298,21.39711382652963,161405600
2016-02-16,21.953672409057617,22.00137782230091,21.49251834787243,21.585656992823612,196231600
2016-02-17,22.289888381958008,22.310332820097173,21.84236386001925,21.960491324435235,179452800
2016-02-18,21.867351531982422,22.464807102233163,21.828731373325958,22.453447926187096,156084000
2016-02-19,21.817371368408203,21.98093377852942,21.762851142756706,21.808284375271832,141496800
2016-02-22,22.008201599121094,22.012745964043116,21.79011887838381,21.878714929521852,137123200
2016-02-23,21.51069450378418,21.921871011669452,21.478890891747024,21.899154393523894,127770400
2016-02-24,21.83100700378418,21.894614240089467,21.199475538799973,21.349408367091467,145022800
2016-02-25,21.980939865112305,21.980939865112305,21.637913145187866,21.819649591905144,110330800
2016-02-26,22.015016555786133,22.267173329381734,21.940050138496137,22.0808942438888,115964400
2016-02-29,21.965038299560547,22.31487983681167,21.955951303807204,22.003656731636827,140865200
2016-03-01,22.837369918823242,22.891890162145486,22.130872005277148,22.183121799454458,201628400
2016-03-02,22.88735008239746,22.91915370564516,22.635191545813928,22.832829832996758,132678400
2016-03-03,23.057720184326172,23.105425604313712,22.81919135122154,22.848724515856876,147822800
2016-03-04,23.400739669799805,23.568844679091793,23.028181685333013,23.25535127260137,184220400
2016-03-07,23.14177703857422,23.359859733883138,22.93505178791128,23.259904515262182,143315600
2016-03-08,22.950956344604492,23.11679100142754,22.807840046127613,22.89416391507388,126247600
2016-03-09,22.97139549255371,23.07589332293961,22.77829990469187,23.014556547238335,108806800
2016-03-10,22.982751846313477,23.225823289496766,22.751039578289895,23.037273807279913,134054400
2016-03-11,23.23036766052246,23.234910290687772,23.05771825040514,23.225823297190356,109632800
2016-03-14,23.2894344329834,23.378032201182982,23.121329357943154,23.150862525065378,100304400
2016-03-15,23.75740623474121,23.893707700034234,23.59157160097047,23.616560405143694,160270800
2016-03-16,24.073171615600586,24.15040847599913,23.759676343432734,23.76422070767214,153214000
2016-03-17,24.0345458984375,24.186749124135968,23.843722521081755,23.970936950541176,137682800
2016-03-18,24.061809539794922,24.193568356192465,23.89597666154192,24.157220379324066,176820800
2016-03-21,24.059539794921875,24.45481452251042,23.884618184167916,24.064082425579844,142010800
2016-03-22,24.243549346923828,24.37303599957692,23.900522633234456,23.90960962872187,129777600
2016-03-23,24.109516143798828,24.323056185472243,24.057268090942788,24.189026913812217,102814000
2016-03-24,24.005020141601562,24.136778974552172,23.827828065024534,23.959586897975147,104532000
2016-03-28,23.895980834960938,24.12315053056268,23.86644766530568,24.079987733784833,77645600
2016-03-29,24.46162986755371,24.486618669633938,23.825554105239394,23.82782628720133,124760400
2016-03-30,24.88871192932129,25.084078011167296,24.67062922397006,24.68198840230631,182404400
2016-03-31,24.759225845336914,24.96595111033244,24.73423703894916,24.925060493804057,103553600
2016-04-01,24.98638916015625,24.988661341928605,24.579755281248477,24.71151409337506,103496000
2016-04-04,25.24309539794922,25.486166885571684,25.04999978393256,25.084075582474743,149424800
2016-04-05,24.945499420166016,25.154496821306928,24.856903392803854,24.877349563131162,106314800
2016-04-06,25.206745147705078,25.21128951145732,24.806926062688646,25.040912267254328,105616400
2016-04-07,24.656993865966797,25.08407218137641,24.56158302951894,24.97730216923229,127207600
2016-04-08,24.684255599975586,24.936412323081576,24.57294122089397,24.741048013853867,94326800
2016-04-11,24.766029357910156,25.127229927947802,24.722868311890878,24.754671917659408,117630000
2016-04-12,25.088621139526367,25.102250766324442,24.68425936828961,24.838733093780334,108929200
2016-04-13,25.45209312438965,25.520242993762086,25.1704031846823,25.1704031846823,133029200
2016-04-14,25.46571922302246,25.5315986341711,25.290799342720003,25.356678753868643,101895600
