Date,Close,MA7,MA30
2015-06-15,0.03271690990235962,0.03245264325002739,0.03124628357920481
2015-06-16,0.03335746829310174,0.03230866555696041,0.031227478004093395
2015-06-17,0.03307485083441224,0.03224010463952377,0.031294861150181735
2015-06-18,0.033621240844034284,0.03230318297235478,0.03140776323847644
2015-06-19,0.03241539940077204,0.03199054486187386,0.03145239017516693
2015-06-22,0.03336687871319492,0.03185616957417685,0.03145205691396466
2015-06-23,0.03282048870357286,0.03183696593118657,0.03147570229261279
2015-06-24,0.03383792118188329,0.032000139092996274,0.03155030458540886
2015-06-25,0.033263259799364064,0.031986426208859164,0.03159992703661488
2015-06-26,0.03255673219768736,0.031911009433228804,0.03152665835588106
2015-06-29,0.030465436810601487,0.031451654089002565,0.031385448351998385
2015-06-30,0.03131325709657588,0.03129122747436908,0.0312269192597798
2015-07-01,0.03241539940077204,0.031152731198158062,0.03111135164911999
2015-07-02,0.03226473640899877,0.03107183650892069,0.030990789942077407
2015-07-06,0.031850236686104746,0.030782511352447542,0.030811280993575774
2015-07-07,0.03155819276227502,0.03053432368063609,0.030583146824835983
2015-07-08,0.02861906906669122,0.029961161791043675,0.03034835197007546
2015-07-09,0.026263985083625735,0.02934960312521756,0.029949698680125453
2015-07-10,0.029287898830330505,0.02905479421638915,0.02966661243358218
2015-07-13,0.03152992138937784,0.028925905016546696,0.029512747012809593
2015-07-14,0.03148281313124725,0.028812089129183316,0.02934855730180369
2015-07-15,0.032622677341051384,0.02892452473646069,0.029243981071034847
2015-07-16,0.03421469899916932,0.029311202845734893,0.029190360619907707
2015-07-17,0.035260362737759315,0.030277902206044205,0.029199020305888973
2015-07-20,0.037568346485217716,0.03192335254702676,0.029312921043284285
2015-07-21,0.03632488742915328,0.03294764882331111,0.029411169849234697
2015-07-22,0.03111543771153087,0.03288731703765632,0.029337900884874313
2015-07-23,0.031058911010783563,0.03282561431391273,0.029214009402074498
2015-07-24,0.030437157415180785,0.03250749245107655,0.02907779519633394
2015-07-27,0.028807461986595992,0.0317204210128917,0.02893125528222726
2015-07-28,0.02938210732406818,0.030864788657270242,0.028813357395790495
2015-07-29,0.02901469981425772,0.029619729309699014,0.02865982410171397
2015-07-30,0.02843064405669235,0.028470651976840067,0.028495633823454963
2015-07-31,0.027422678156139774,0.027933137980805822,0.028276491183765906
2015-08-03,0.024728474081208054,0.02701168658392536,0.028004729294689307
2015-08-04,0.02114875188226452,0.025659676549181692,0.027572772291009295
2015-08-05,0.021864721994128505,0.024649098995782714,0.027185444493032215
2015-08-06,0.02210129016779251,0.023589311304393235,0.026770510187938024
2015-08-07,0.02247031822735475,0.022636718359853022,0.0263889388745239
2015-08-10,0.02644475660618309,0.022347654779301424,0.026172857416244352
2015-08-11,0.020549357059722023,0.021347181763621798,0.025822286485306017
2015-08-12,0.022205358342940698,0.020979919827774113,0.025500287809904987
2015-08-13,0.022120199255737646,0.021121322632863385,0.025136313538850832
2015-08-14,0.022886727310847385,0.021270084596245437,0.024804765440965104
2015-08-17,0.024022259357948772,0.02154969874663118,0.024528016829796204
2015-08-18,0.02339768183406568,0.02168468476739502,0.02423951189791715
2015-08-19,0.021987707279745347,0.02103592159772759,0.024005068172831906
2015-08-20,0.01975446136143283,0.02092021745918056,0.023774931884239417
2015-08-21,0.013234516381182754,0.019614431626572948,0.023207384085986993
2015-08-24,0.010736254420791527,0.017957397209064793,0.022472249297851327
2015-08-25,0.011322981678690253,0.016274191186406245,0.02175952299295686
2015-08-26,0.016953437385784337,0.015245261279511646,0.021205556085043778
2015-08-27,0.020009954668089025,0.014752147460660545,0.020703364637516708
2015-08-28,0.02036008968475317,0.014515233243967862,0.020176583618539468
2015-08-31,0.019858553604151577,0.014530384795673479,0.01955047544544919
2015-09-01,0.015089251617128138,0.014800358004950817,0.018799715386764795
2015-09-02,0.019461101743745227,0.016070337130047893,0.018387690522873146
2015-09-03,0.017596932020136083,0.016983566401644404,0.01791175863995287
2015-09-04,0.016555961457807397,0.016925710245247125,0.017421005851394222
2015-09-08,0.019432710032995196,0.01684168715469804,0.017089572905889888
2015-09-09,0.01738873148965152,0.01640917954266939,0.01666556170015185
2015-09-10,0.019678760829464098,0.016383009105268645,0.016335500939921227
2015-09-11,0.02123068591501108,0.017276949488150464,0.016080955182741094
2015-09-14,0.022271616364722135,0.017686044887451083,0.01589884566235547
2015-09-15,0.023189529438722267,0.018500097181293598,0.015844438147537845
2015-09-16,0.02331252274686263,0.01948357476857064,0.015920935632975267
2015-09-17,0.020956267475362708,0.019705342104556295,0.015888818329125365
2015-09-18,0.020511506793737658,0.020159889823474497,0.01583261347282787
2015-09-21,0.022176950587143626,0.02052352356116037,0.015822241816959848
2015-09-22,0.02046418994999545,0.02041195325637349,0.015610806161653362
2015-09-23,0.021334762112682787,0.020275585787773956,0.015638573201400677
2015-09-24,0.021978240701987492,0.02009927193915552,0.01563054373362492
2015-09-25,0.021703822262339106,0.019865111276136965,0.015615823231787077
2015-09-28,0.019555735431229654,0.019661251381030365,0.01549806006796399
2015-09-29,0.016357251572651263,0.01905656258639378,0.015227073046636008
2015-09-30,0.017530682020878166,0.018380256873487127,0.015019652408843967
2015-10-01,0.016849345143065575,0.017854084062051356,0.014837991869295117
2015-10-02,0.017606366507799842,0.017311382922072877,0.014762048590146404
2015-10-05,0.017984893235214017,0.016730115682161498,0.01492999238223601
2015-10-06,0.01848643733833913,0.01626179669162371,0.015203990666699807
2015-10-07,0.017984893235214017,0.01603314663920237,0.015439514441706992
2015-10-08,0.016773636588573337,0.016093755181524144,0.0154331578033534
2015-10-09,0.019252941325878292,0.016344445340835026,0.0154063945179847
2015-10-12,0.0187608557779875,0.01662268271438372,0.015349855549605246
2015-10-13,0.018940624485104404,0.016816895829633652,0.015317403282793754
2015-10-14,0.017445514911151594,0.016738384517431426,0.015400706103795
2015-10-15,0.01900687448436232,0.016814138772710582,0.015384647451870043
2015-10-16,0.018230944031682933,0.016849953654468675,0.015407062174895486
2015-10-19,0.01888387315369844,0.017157117354591536,0.01548936265965091
2015-10-20,0.02081430892161254,0.017384388294676492,0.015538207406842752
2015-10-21,0.02080485838890174,0.017681911053690935,0.015658980415668905
2015-10-22,0.022451401116886094,0.018192935816670044,0.015757003738507996
2015-10-23,0.02583914432790979,0.019414703229727187,0.015919930176837335
2015-10-26,0.022243216631448584,0.01988578161268735,0.015918926138832182
2015-10-27,0.021552421198401672,0.020369252154930753,0.01586104816948597
2015-10-28,0.02601892105755023,0.02140782183518411,0.015956729587859347
2015-10-29,0.027211252571198732,0.022338953876661072,0.01617786697311062
2015-10-30,0.02623657212074558,0.023129588119027336,0.0163802696898893
2015-11-02,0.027826363517323968,0.0239119617003712,0.01657999780825309
2015-11-03,0.029141688339112834,0.024392676353441167,0.0168867802025979
2015-11-04,0.02860230199252689,0.02531829778432093,0.01714371522987848
2015-11-05,0.028070103827018078,0.026267004458026752,0.01735908563638429
2015-11-06,0.028203181447227624,0.026584942984167928,0.01758886257013141
2015-11-09,0.02773748197920596,0.026661540354694188,0.017878118261501916
2015-11-10,0.024126183127673534,0.026354354467327992,0.018152779381225045
2015-11-11,0.023498990261121747,0.025724466802999252,0.018363781655155273
2015-11-12,0.023128317584237168,0.02484916720777655,0.01858576708380641
2015-11-13,0.019916139278004008,0.023584818971490618,0.01866742628892068
2015-11-16,0.021664800707920304,0.022652470134878616,0.018797524938879526
2015-11-17,0.02119912530746923,0.02163296747090651,0.018893428720472116
2015-11-18,0.024620354531680447,0.021179241847741767,0.01912801737872706
2015-11-19,0.026036386091261104,0.02145728887809753,0.01945549061389522
2015-11-20,0.026530573540315072,0.021898562786746914,0.01971278244338212
2015-11-23,0.02505750986100512,0.022179373880523656,0.019935392984960762
2015-11-24,0.02613140485987467,0.02308406106343218,0.02018961427336184
2015-11-25,0.025323624988806567,0.023616635478447945,0.020468135266873758
2015-11-27,0.025114541980734414,0.024186559198261584,0.020684064417693174
2015-11-30,0.025580249471279598,0.024326280443855194,0.02094389016682363
2015-12-01,0.02466787996103427,0.024127082205350425,0.021148376687902856
2015-12-02,0.02366053179479302,0.023709322103648595,0.02124900143350561
2015-12-03,0.022634138157706735,0.023356578799196365,0.021313673393353424
2015-12-04,0.026273957080365576,0.02337732854272291,0.02144881520708905
2015-12-07,0.02556121202295808,0.02341191144860051,0.021438989248713097
2015-12-08,0.025513678571080736,0.023470009329175312,0.02155461245017773
2015-12-09,0.023033282770576563,0.0230992756736189,0.02160696650873621
2015-12-10,0.023555990290756945,0.02293743024316096,0.02151989258905794
2015-12-11,0.020714452571314254,0.0225086022102787,0.02129020613218191
2015-12-14,0.02004920887569002,0.022132342763379637,0.02107145943516381
2015-12-15,0.0181580273153769,0.020950997004448885,0.020729647175874458
2015-12-16,0.01896581520896852,0.019990978339885848,0.02036989156620131
2015-12-17,0.016723022487662914,0.018711420164411824,0.01994991409733035
2015-12-18,0.013919495484675054,0.01738482736854481,0.01944963656179731
2015-12-21,0.015154948062262932,0.016161980954811292,0.018988332151204795
2015-12-22,0.015059897203555273,0.015338910130423683,0.018540131571085874
2015-12-23,0.016371371214052813,0.014803568148738011,0.018265969634099766
2015-12-24,0.015820183735363647,0.014463274223301861,0.01799449477509696
2015-12-28,0.014670251258537381,0.013838016686334415,0.0176954701342881
2015-12-29,0.016494910053792777,0.013804812892793186,0.017574516738972895
2015-12-30,0.01514543334936394,0.013983259052272087,0.017344032440597262
2015-12-31,0.013187721001469574,0.01369691165740583,0.017060798991871864
2016-01-04,0.013273241102231187,0.01343684797165634,0.016659635606908946
2016-01-05,0.010764341275647668,0.012620694896193912,0.016119711049740387
2016-01-06,0.008854138312060084,0.011606725030062381,0.01549478219586635
2016-01-07,0.0048151747765314,0.010172230998808013,0.014779139075478911
2016-01-08,0.005299871580256937,0.008542693582302724,0.014042665570003027
2016-01-11,0.006791892482653175,0.007326761414245445,0.013387498721833382
2016-01-12,0.008150883899981018,0.00659360497738995,0.012787769236503044
2016-01-13,0.005708514860978731,0.005492491793645166,0.012085228244829882
2016-01-14,0.007732749973930808,0.005051216717246149,0.011486507335529597
2016-01-15,0.005461413113928226,0.00455737539036323,0.010843099644335677
2016-01-19,0.0050147671392751225,0.004586427833899592,0.010220188226148272
2016-01-20,0.0051382979564915665,0.004562909355953437,0.009472962721593925
2016-01-21,0.004672646623611068,0.004254434272973909,0.008734472914937605
2016-01-22,0.009538371320864686,0.00445639540715001,0.008169685370319715
2016-01-25,0.007656704473450571,0.004739971732097392,0.0076260651591378015
2016-01-26,0.008179387926060377,0.004804983858348391,0.007082444097076215
2016-01-27,0.001935642385680919,0.0042917765712738865,0.00641854211826165
2016-01-28,0.0025723820552257942,0.0039362657001517365,0.0058006701767058105
2016-01-29,0.005660989431624908,0.0040123480930824434,0.005358852612210113
2016-02-01,0.004796161395780457,0.004030326766690143,0.004857901747235188
2016-02-02,0.0029429985744457016,0.003070311605376047,0.004370725773163303
2016-02-03,0.004720156007917836,0.0026428708590777034,0.004045494322286902
2016-02-04,0.005455861527649888,0.002246437369229415,0.00370259492241172
2016-02-05,0.0029906924767935245,0.0024000092934188116,0.003275902878474582
2016-02-08,0.003936644270508646,0.0025985897923588713,0.0028362882414326024
2016-02-09,0.003917542641998936,0.0023448156062229747,0.0024154848520330785
2016-02-10,0.0032295470696617617,0.002116780957867062,0.0020110126796780148
2016-02-11,0.00268490597016785,0.002079213283884676,0.001522776793169603
2016-02-12,0.002962019977720165,0.0018233009481400803,0.00109204704159363
2016-02-16,0.005494112919810432,0.001828868778470133,0.0008200488915966198
2016-02-17,0.0069082511638395155,0.0023991042874402513,0.0005950224190213738
2016-02-18,0.005131021527655669,0.0025729565197970122,0.00039586325552717905
2016-02-19,0.0049207993212431606,0.002718989452247564,0.00025680484269176296
2016-02-22,0.00572340466463854,0.0030819926051225827,0.00028891420499811693
2016-02-23,0.0036309058990241228,0.0032196913083228085,0.00022990995460146768
2016-02-24,0.0049781443193898794,0.003513156137304352,0.0001657870957643831
2016-02-25,0.005608778848533294,0.0035298467830483377,7.591406561352487e-05
2016-02-26,0.0057520932087589405,0.0033615577100230415,7.745472506098805e-05
2016-02-29,0.005541903092440528,0.0034213651760850727,0.0
2016-03-01,0.009210988180913482,0.0040458403207871835,0.0001325616629635762
2016-03-02,0.00942121038732599,0.004584088831351113,0.0002883461010081967
2016-03-03,0.010137838346118908,0.005531230720526262,0.0004650987666470624
2016-03-04,0.011580665134268392,0.0064922863467783,0.0007093233534859883
2016-03-07,0.010491366890233528,0.007202990461117886,0.0007430153519699806
2016-03-08,0.009688745501791107,0.007776005214254422,0.0008148556893721737
2016-03-09,0.009774771021534706,0.008392136787709004,0.0008712585170051607
2016-03-10,0.00982252910407072,0.008481152008010792,0.001150089797968365
2016-03-11,0.010863997062857858,0.008691162440522676,0.001443229755011391
2016-03-14,0.011112454616383854,0.008833026506723601,0.001635959671753881
2016-03-15,0.013080804830470513,0.009051385181481617,0.0019288531573204842
2016-03-16,0.014408941622326574,0.009621623025951029,0.0023342176188180103
2016-03-17,0.014246501566020656,0.010285044956971884,0.002671009971708105
2016-03-18,0.014361151449696463,0.010952633418743085,0.002985845658459288
2016-03-21,0.01435161266922691,0.011611881812515712,0.003387497164723585
2016-03-22,0.01512556155859597,0.012232190426467476,0.0037830677176458744
2016-03-23,0.014561786740498267,0.01273427139487908,0.004159382012860674
2016-03-24,0.01412227278925765,0.012885866318911449,0.004544481073367537
2016-03-28,0.013663649186983817,0.012777382376448876,0.004932621177798524
2016-03-29,0.016042824808190678,0.01303885320052632,0.005395077112204855
2016-03-30,0.017839172117931276,0.01354511004168546,0.005831521655240174
2016-03-31,0.01729454706348442,0.01397348031670502,0.006198716505827831
2016-04-01,0.01825003763766911,0.01442827559854895,0.006662523353516289
2016-04-04,0.019329789078710885,0.01512230074464102,0.007171935649510422
2016-04-05,0.018078050778370103,0.01569809941294259,0.007608719126279112
2016-04-06,0.01917688780287452,0.016500600327249704,0.008158328395799178
2016-04-07,0.016864595960283946,0.016620216427123413,0.008578559426810406
2016-04-08,0.016979229798912712,0.01649504417441615,0.008980547881422205
2016-04-11,0.01732321956255778,0.016499217711664377,0.009389630970684057
2016-04-12,0.01868002083096368,0.016561805589642487,0.00985411313320024
2016-04-13,0.02020884104876268,0.01668975942201549,0.010242928836085546
2016-04-14,0.020266145934291768,0.017008256132489255,0.010626338333203492
2016-04-15,0.01811628612548359,0.016853876125542205,0.010908406644040428
2016-04-18,0.01585176038795255,0.016706448900009843,0.011059406018473411
2016-04-19,0.01530711928845864,0.016463058343759607,0.011229661083360779
2016-04-20,0.015517309404777038,0.01620019205885069,0.0114357228663272
2016-04-21,0.014408941622326574,0.015578498493814319,0.011599558327765741
2016-04-22,0.014131827614774273,0.014693935140620076,0.011751908331854258
2016-04-25,0.013558554128824618,0.01371758549720517,0.011847171117432262
2016-04-26,0.012861019776017876,0.012952634740635682,0.011908989510508922
2016-04-27,0.006621606398341168,0.011609103736098941,0.01168063241129677
2016-04-28,0.0037646574112096404,0.0099289957532612,0.011304316697949207
2016-04-29,0.002723149339804873,0.008066691966819181,0.010896922604823181
2016-05-02,0.0026276010846387615,0.006351813070410231,0.010482097212326166
2016-05-03,0.004099060259243989,0.004891454552163374,0.010119630700039087
2016-05-04,0.003153140555622963,0.0033768540626852306,0.009696360326863052
2016-05-05,0.002787826924452161,0.00191061125395324,0.009280106307407845
2016-05-06,0.002287951506219965,0.0012798092416487356,0.00886171828175182
2016-05-09,0.0023552444335359496,0.0010746566476798475,0.008461923394917414
2016-05-10,0.0029608807793798098,0.001109260573051149,0.00799942718554024
2016-05-11,0.0020860727242720117,0.0010304363039427972,0.007442495529246376
2016-05-12,0.0,0.0004337816268965289,0.006831067866649651
2016-05-13,0.00017302978735707353,0.0,0.006191977255251377
2016-05-16,0.0034030902985243555,8.955705613927778e-05,0.005628908203931027
2016-05-17,0.0030281576616487532,0.00019730064532391678,0.0050968375497005974
2016-05-18,0.004056765515227559,0.00044497217179016724,0.004562284028606534
2016-05-19,0.0037106818729428365,0.0005541123895559108,0.004097243405403281
2016-05-20,0.004691218765568203,0.0009333145655723574,0.0036628157308015163
2016-05-23,0.005854436541349553,0.0017854798724837029,0.0032573508655034944
2016-05-24,0.007267596037508761,0.0028181570880043694,0.0028538784767552505
2016-05-25,0.00892102209067637,0.003621341135856576,0.002454811375661295
2016-05-26,0.0096804823025618,0.004589646151934315,0.002080568121552079
2016-05-27,0.009622800358427094,0.00539983202668648,0.0017802912695023126
2016-05-31,0.009151765912262244,0.006191830200643664,0.0015434211192379005
2016-06-01,0.0078059153884660615,0.00664520199566454,0.001278225184912607
2016-06-02,0.007094550205104633,0.006825711568774567,0.0009804487845728599
2016-06-03,0.0072868019588242655,0.006828507161436084,0.0007286542049774747
2016-06-06,0.00796933419264187,0.006689980523734179,0.0005107867502803093
2016-06-07,0.00835386979017523,0.006496880273900454,0.00032678147000018976
2016-06-08,0.008267330828926112,0.006299579628576524,0.00016437718815884295
2016-06-09,0.00894987910779077,0.006270193208640348,0.0002466904361092259
2016-06-10,0.008161585946361502,0.006321964221612755,0.0004021384930594507
2016-06-13,0.00672922855141031,0.006268788405811701,0.0005437685478702492
2016-06-14,0.00684459243967972,0.006204420877367348,0.0006928551448154296
2016-06-15,0.006536960752643636,0.0059959261839008515,0.0007790441496416944
2016-06-16,0.006931115355881784,0.005788831622264415,0.000912609850610438
2016-06-17,0.0047969796931798675,0.005283691149770453,0.0009836410014508468
2016-06-20,0.004575870922345834,0.004647015356727666,0.0010645276078289495
2016-06-21,0.0053545611231173434,0.004238427928524677,0.0011705647989832674
2016-06-22,0.0050084694583091005,0.003987956138398294,0.00124295480464931
2016-06-23,0.005537201893655697,0.0037976538167253937,0.0013649652761354852
2016-06-24,0.0029416427679702095,0.003274323307937116,0.0014689634759849635
2016-06-27,0.0016342441994226659,0.0025033166016839997,0.0015206229331099358
2016-06-28,0.003124307606079138,0.0022598443029582804,0.0015107669103191501
2016-06-29,0.0039029657167565512,0.002161896965585497,0.0015416946843968271
2016-06-30,0.005056556464309581,0.0021185197370955505,0.0015770410765768988
2016-07-01,0.005335339156754798,0.002166098528825322,0.0016344788575095442
2016-07-05,0.00447011801725769,0.0020107749801612784,0.0016266621096501371
2016-07-06,0.004989239469423021,0.0023088208910188174,0.0015960741201855033
2016-07-07,0.005383394072661182,0.0028545429993411947,0.0015294604529412642
2016-07-08,0.006094783323593186,0.0032869221589083703,0.0014295422210873349
2016-07-11,0.006383160954172629,0.0036479366341298364,0.0013129694379161172
2016-07-12,0.006806132461907574,0.003902602980998149,0.001213389572542467
2016-07-13,0.006277408049084485,0.0040397294868699946,0.0011117701486108716
2016-07-14,0.008123150036159918,0.004571460786638629,0.0011229855934803967
2016-07-15,0.008113531030455118,0.005026229210240624,0.0011590104203803436
2016-07-18,0.009122908895147844,0.005570548851233634,0.001223923746426589
2016-07-19,0.009161360850396469,0.006016916483855259,0.0012660663981206993
2016-07-20,0.009247891789122054,0.006433903535288957,0.0012976734577979238
2016-07-21,0.008738381320138017,0.006715159541682281,0.0013143268746089731
2016-07-22,0.007998183187232749,0.006965633667307944,0.001280680823626923
2016-07-25,0.00672922855141031,0.006762735997912744,0.0012300415712207524
2016-07-26,0.00608513222779429,0.006467484511967075,0.0012072703296155257
2016-07-27,0.012122249652299813,0.006904065234774062,0.0013938554770411143
2016-07-28,0.013458481170391196,0.007529549315173578,0.0016385574073723291
2016-07-29,0.013333498276416972,0.00812424567605717,0.0018649058633210258
2016-08-01,0.015102320307948086,0.009050573595475037,0.0022292386383408747
2016-08-02,0.01359305900249963,0.009864957530218085,0.002548030348283034
2016-08-03,0.014852402655140803,0.011047357767082558,0.002883814976022747
2016-08-04,0.015480622404703603,0.012414954924151192,0.003254045198003444
2016-08-05,0.01703674327005343,0.013130303178847863,0.0036605974875138364
2016-08-08,0.017896942309824748,0.013776360672576815,0.004189323901032729
2016-08-09,0.01832220023676391,0.01450251061153375,0.0047793062761694455
2016-08-10,0.017539306233666035,0.014857235587141623,0.00528893100845336
2016-08-11,0.01747166031531501,0.015421800503812505,0.005768635691809992
2016-08-12,0.017713282678798903,0.01583822703541432,0.006216098842885584
2016-08-15,0.018969778335589188,0.01634610471308734,0.006698127845861504
2016-08-16,0.018873130994700338,0.01661340727891568,0.007207328840072094
2016-08-17,0.01871849685378288,0.016732991849548864,0.007692710025303112
2016-08-18,0.01858314885941617,0.016770975242406547,0.008159371290642384
2016-08-19,0.018853780667961395,0.0169623086870202,0.008610450113042761
2016-08-22,0.01803225019157384,0.01704390752929638,0.009022289485167367
2016-08-23,0.018360876822671207,0.017138170616524187,0.00943079340900363
2016-08-24,0.017568331723774436,0.01693417759795751,0.009829970273574407
2016-08-25,0.017123731492619865,0.016679536941581502,0.010148174876547442
2016-08-26,0.016514789867084267,0.016358767790289316,0.010445191157719427
2016-08-29,0.016398816267027064,0.01604081875440129,0.010702422007496992
2016-08-30,0.015606255123083237,0.015568112528429365,0.010930273400561352
2016-08-31,0.01570291850901913,0.015229057585371603,0.011158483013964826
2016-09-01,0.01631182002193711,0.014930799144077814,0.011426232721792537
2016-09-02,0.01727835761101379,0.014888590832987283,0.011754321993838426
2016-09-06,0.017249348165952444,0.014906875457003213,0.012126248018992244
2016-09-07,0.017887259123931756,0.01510665056383495,0.012543497851282517
2016-09-08,0.015142344677807354,0.01492375994918907,0.012650269635214609
2016-09-09,0.012832315186850421,0.014519988320541688,0.012628132298960093
2016-09-12,0.015065007551039816,0.014427134707141132,0.012689347701980547
2016-09-13,0.01749100261953042,0.01459877522166124,0.012773796657891079
2016-09-14,0.02118312839556316,0.015167149337689659,0.013042134323567572
2016-09-15,0.024855927912427536,0.01627435467135721,0.013395796783956831
2016-09-16,0.024227668050247106,0.017197257581052325,0.013705037936908082
2016-09-19,0.02293256801026125,0.018331193871952506,0.013913477644912714
2016-09-20,0.022922868779321218,0.019799963690926597,0.014091163158291398
2016-09-21,0.02290351845258229,0.020940928666968672,0.014253130087984733
2016-09-22,0.023937718005057035,0.021879305427272733,0.014479338148788656
2016-09-23,0.02209166313956419,0.0220115507396086,0.014642672725730846
